CBD American Shaman of New Cumberland,1104 Carlisle Rd,,Camp Hill,PA,17011,US,,7175773697,shamanofyorkcedarcliff@gmail.com,2019-11-08,,Yes,C,CBD,,,
Deep Six CBD,3506 Capital City Mall Dr,,Camp Hill,PA,19020,US,https://www.deepsixcbd.com/,7176786674,customerservice@deepsixcbd.com,2019-12-28,2019-12-28,Yes,C,CBD,,,
Excitement Smokin Camp Hill,3401 Hartzdale Dr Ste 134,,Camp Hill,PA,17011,US,https://www.iloveexcitementsmokin.com/,7175106384,smokin@excitementemail.com,2019-11-10,2019-11-10,Yes,H,CBD,,,
LifeSmoke Vapors,3300 Hartzdale Dr Ste 103,,Camp Hill,PA,17011,US,https://shop.lifesmokevapors.com/,7172103123,info@lifesmokevapors.com,2018-09-30,2018-11-11,,V,,,,
Quit That Grit Vape Shop and Lounge,2206 Gettysburg Rd,,Camp Hill,PA,17011,US,https://www.quitthatgrit.com/,7179827848,support@quitthatgrit.com,2018-08-06,2019-12-31,Yes,V,CBD,,,
Guntown Vape,125 W Pike St,,Canonsburg,PA,15317,US,,7247458696,guntownboards@gmail.com,2018-08-06,2021-01-20,Yes,V,CBD,,,
Your CBD Store,110 W McMurray Rd,,Canonsburg,PA,15317,US,https://cbdrx4u.com,7248204823,canonsburg555@cbdrx4u.com,2020-12-07,,Yes,C,CBD,,,
Endless Mountain Glass Gallery,45 S Main St,,Carbondale,PA,18407,US,https://endless-mountain-glass-gallery.business.site/,5703976035,endlessmountainsglass@gmail.com,2021-01-01,,Yes,H,CBD,,,
Mr B's Tobacco Shop,27 Salem Ave #2,,Carbondale,PA,18407,US,,5702819199,mrbtobaccoshop@icontech.com,2020-01-21,,,S,,,,
"CBD American Shaman of Carlisle, PA",404 E High St Ste 300,,Carlisle,PA,17013,US,https://cbdamericanshaman.com/,7172546643,michaelreisinger@vitalityorganics.org,2019-11-11,,Yes,C,CBD,,,
Puff & Bean Inc.,950 Walnut Bottom Rd Ste 6,,Carlisle,PA,17015,US,,7177018822,puffbeaninc@gmail.com,2018-10-31,,Yes,S,CBD,Yes,,
Red Devil Vapor,680 N Hanover St,,Carlisle,PA,17013,US,,7174225197,680reddevil@gmail.com,2015-07-19,2019-05-09,Yes,V,CBD,,,
Smoker's Express,200 S Spring Garden St Ste 4,,Carlisle,PA,17013,US,http://www.smokersexpress.net/,7172459281,,2020-03-08,2020-03-08,Yes,T,CBD,,,
Wicked Vaporz Carlisle,1156 Walnut Bottom Rd Ste 5,,Carlisle,PA,17013,US,,7177018089,wickedvaporz@gmail.com,2020-12-07,,Yes,V,CBD,,,
Cigarettes 4 Less,2100 Washington Pike,,Carnegie,PA,15106,US,,4124294767,,2019-09-13,,Yes,S,CBD,,,
Neal's Convenience & Tobacco,3251 Black Gap Rd,,Chambersburg,PA,17202,US,http://nealpetro1640.wix.com/nealsc-storetobacco,7175522886,,2020-01-27,2020-01-27,Yes,S,CBD,Yes,,
Neals Tobacco & Vape,1752 Lincoln Way E Ste 6,,Chambersburg,PA,17202,US,,7172640303,,2018-08-16,2019-06-11,Yes,S,CBD,Yes,,
Sam's Smoke Shop & Grocery,80 S Main St,,Chambersburg,PA,17201,US,,7172640400,,2018-08-06,2019-11-05,,S,,,,
Vast Vapor,85 N Main St,,Chambersburg,PA,17201,US,http://www.vastvapor.com/,7174915456,support@vastvapor.com,2018-08-17,2020-02-14,Yes,V,CBD,,,
H Smoke Shop,51 Cheltenham Ave,,Cheltenham,PA,19012,US,,2674373796,,2019-11-20,,,S,,,,
Black Bear Hemp Dispensary,400 Main St,,Clarion,PA,16214,US,https://www.blackbeardispensary.com/,8143936941,,2022-03-21,2022-03-21,Yes,C,CBD,,,
Shick's Gifts & Tobacco Shoppe,752 Main St,,Clarion,PA,16214,US,,8142268100,,2019-09-09,,,V,,,,
Smoke 4 Less,226 S 5th Ave #2,,Clarion,PA,16214,US,,8142978374,,2018-10-16,2019-03-20,,S,,,,
Just Vapor & CBD Oil,1000 S State St,,Clarks Summit,PA,18411,US,http://justvapor570.com/,5703196086,,2018-08-06,2019-12-26,Yes,V,CBD,,,
Puff Super Value,1800 Daisy St,,Clearfield,PA,16830,US,http://puffsv.com/,8142054033,,2020-02-06,,Yes,T,CBD,,,
Big Mike's Beer N Cigars,465 W Penn Ave,,Cleona,PA,17042,US,,7172775893,bigmikesbeer@gmail.com,2021-08-26,,,T,,,,
Puff Super Value,652 E Penn Ave,,Cleona,PA,17042,US,http://puffsv.com/,7172709733,,2020-02-06,,,T,,,,
Smooth Vape,453 W Penn Ave,,Cleona,PA,17042,US,https://www.smoothvapepa.com/,7179648866,info@smooth-vape.com,2018-09-30,,Yes,V,CBD,,,
Dave's Smoke Shop,1866 Main St #2,,Clifford,PA,18413,US,,5702223744,,2019-09-05,,,T,,,,
"Mr. Puff Tobacco, CBD & Kratom",102 E Baltimore Ave Ste 2,,Clifton Heights,PA,19018,US,,4844665102,mr.puff.tobacco@gmail.com,2019-01-24,2021-03-10,Yes,S,CBD,Yes,,
Cigar Box Tobacconist and Vape Center,9321 PA-61,,Coal Township,PA,17866,US,http://www.cigarboxpa.com/,5705092010,info@cigarboxpa.com,2018-08-06,2019-09-01,Yes,T,CBD,,,
Smoker Bruce,201 2nd Ave Ste 202,,Collegeville,PA,19426,US,,4849736635,,2019-05-13,,,S,,,,
Vegas Vapes,130 W Main St #122,,Collegeville,PA,19426,US,https://vegasvapes.com,4849618172,vegasvapes876@gmail.com,2020-12-12,,Yes,V,CBD,,,
Goose Vapes,50 N 4th St,,Columbia,PA,17512,US,,7174495766,goosevapes@gmail.com,2018-08-06,2019-12-22,Yes,V,CBD,,,
Tobacco World Plus,1042 Morrell Ave,,Connellsville,PA,15425,US,,7246280702,tobaccoworldplus@gmail.com,2020-01-14,2020-01-14,Yes,S,CBD,Yes,,
Conshohocken Smoke Shop,412 W Ridge Pike,,Conshohocken,PA,19428,US,http://conshohockensmokeshop.com/,4842436185,info@conshohockensmokeshop.com,2019-08-29,2019-08-29,,T,,,,
Stogie's Smoke Shop,544 PA-196 Ste 10,,Coolbaugh Township,PA,18466,US,,5708949855,,2020-04-11,,,S,,,,
Becalm Herbal Solutions,1300 Brodhead Rd #B,,Coraopolis,PA,15108,US,http://www.coraopolisnaturalhealing.com/,4123019162,becalmsmoke@gmail.com,2018-12-25,,Yes,H,CBD,Yes,,
Smoke Stack,7305 University Blvd,,Coraopolis,PA,15108,US,http://smokestackpgh.com/,4123757627,thesmokestackpgh@gmail.com,2020-03-01,,,T,,,,
Cool Vapes Cranberry,20232 US-19,,Cranberry,PA,15237,US,https://www.coolvapes.com/,7247792040,info@coolvapes.com,2015-07-22,2022-02-14,Yes,V,CBD,,,
East Coast Vapes,1075 Freedom Rd Ste 101,,Cranberry Township,PA,16066,US,https://www.eastcoastpgh.com/,7247792202,eastcoastvapespgh@gmail.com,2015-11-16,2019-07-04,Yes,V,CBD,Yes,,
"Your CBD Store - Cranberry Township, PA",20411 US-19 #4,,Cranberry Township,PA,16066,US,https://cbdrx4u.com/,8772001686,cbd3507@gmail.com,2019-09-16,2019-09-16,Yes,C,CBD,,,
Glass Gone Wow - Glass Gallery & Wellness,20550 Perry Hwy #17,,Cranberry Twp,PA,16066,US,http://www.glassgonewow.com/,7245918071,critter@glassgonewow.com,2018-08-06,2021-01-12,,H,,Yes,,
Smoker Friendly,20880 US-19,,Cranberry Twp,PA,16066,US,http://smokerfriendly.com/,7244531044,,2020-03-04,2020-03-04,Yes,S,CBD,,,
Croydon News,703 Bristol Pike,,Croydon,PA,19021,US,,2157852919,,2020-12-02,,Yes,S,CBD,Yes,,
Preferred Vapor,719 Bristol Pike,,Croydon,PA,19021,US,https://www.preferredvapor.com/,2157881145,preferredvapor@gmail.com,2018-08-06,2019-12-31,Yes,V,CBD,,,
All-In Custom Vapes,1 Tunkhannock Hwy,,Dallas,PA,18612,US,https://www.allincustomvapes.com/,5702554051,,2018-10-27,,Yes,V,CBD,,,
Back Mountain Tobacco & Glass,2418 Memorial Hwy,,Dallas,PA,18612,US,,5706752663,bmtinc@frontier.com,2019-02-15,,Yes,T,CBD,,,
Euphorec,65 Dallas Shopping Center,,Dallas,PA,18612,US,https://www.euphorec.com,5702554929,euphorec@euphorec.com,2021-10-07,,Yes,C,CBD,,,
Nepa Hemp Co,2653 Memorial Hwy,,Dallas,PA,18612,US,https://nepahempco.com/,5704069554,nepahempco@gmail.com,2020-02-05,,Yes,C,CBD,,,
Your CBD Store,3700 PA-118 #300,,Dallas,PA,18612,US,https://cbdrx4u.com,5703101225,dallas523@cbdrx4u.com,2020-12-07,,Yes,C,CBD,,,
Iron Vapor,828 Walnut St,,Danville,PA,17821,US,,5702844276,ironvaporweb@gmail.com,2016-08-01,2019-01-29,Yes,V,CBD,,,
Purple Hippo - Danville,348 Mill St,,Danville,PA,17821,US,,5703362719,purplehippotees@yahoo.com,2019-02-28,,Yes,H,CBD,Yes,,
Darby's Quick Mart,437 Main St,,Darby,PA,19023,US,,4157746664,,2021-09-05,,Yes,S,CBD,,,
Vapeoholix Vape Bar,6518 PA-22 Ste 454,,Delmont,PA,15626,US,,7247877991,vvbdelmont@gmail.com,2018-08-17,2020-02-16,,V,,,,
Smokers Express,834 US-15,,Dillsburg,PA,17019,US,http://www.smokersexpress.net/,7174325200,,2020-03-12,,,T,,,,
Nibbana Life CBD,2900 Carlisle Rd,,Dover,PA,17315,US,http://www.nibbana.life,7173240179,nibbana.life@gmail.com,2020-07-14,,Yes,C,CBD,,,
Chesco Hemp Co.,21 E Lancaster Ave Ste B,,Downingtown,PA,19335,US,https://www.chescohempco.com/,4845932307,chescohempco@gmail.com,2020-12-01,2021-05-07,Yes,C,CBD,,,
Rollies Tobacco & Vape,3943 Lincoln Hwy,,Downingtown,PA,19335,US,,6102695600,rolliestobacco@yahoo.com,2020-02-11,,Yes,S,CBD,,,
Vapor Crux,4317 W Lincoln Hwy,,Downingtown,PA,19335,US,,6102696739,support@vaporcrux.com,2018-08-17,2020-02-16,Yes,V,CBD,,,
First Stop Tobacco Shop,4165 E Swamp Rd,,Doylestown,PA,18902,US,,2153451370,firststoptobaccoshop@gmail.com,2020-07-25,2020-07-25,Yes,T,CBD,,,
Lotus 8 - CBD Apothecary,51 W State St,,Doylestown,PA,18901,US,https://www.lotus8.com/,2678844784,lotus8info@gmail.com,2021-03-19,,Yes,C,CBD,,,
Miles City Vape & Smoke Shop,1776 S Easton Rd Unit C,,Doylestown,PA,18901,US,https://www.milescityvape.com/,2674064979,sales@milescityvape.com,2021-09-16,2021-09-16,Yes,S,CBD,,,
Smok Shack,152 W State St,,Doylestown,PA,18901,US,,2678733399,smoksback152@gmail.com,2022-04-06,2022-04-06,Yes,S,CBD,,,
The Local Vapor,46 E State St Ste K,,Doylestown,PA,18901,US,http://www.thelocalvapor.com/,2152308273,thelocalvapor@gmail.com,2018-08-16,2020-02-14,Yes,V,CBD,,,
Smoke Connection,506 Richland Ave,,Dravosburg,PA,15034,US,,4125438273,manager.smokeconnection@gmail.com,2018-08-06,2019-11-16,Yes,S,CBD,Yes,,
Make It Vapor,1711 Limekiln Pike,,Dresher,PA,19025,US,https://www.makeitvapor.com/,2153675913,sales@makeitvapor.com,2018-09-30,2020-01-06,Yes,V,CBD,,,
Puff N Stuff,522 Burmont Rd,,Drexel Hill,PA,19026,US,https://puffnstuff522.business.site/,4844614233,nithin@akgroupllc.biz,2021-09-06,,Yes,S,CBD,Yes,,
HS Variety Shoppe,158 W Long Ave,,DuBois,PA,15801,US,,8146618796,its.hippie@gmail.com,2019-01-01,,Yes,H,CBD,,,
Vape Vibe,308 Commons Dr,,DuBois,PA,15801,US,http://www.vape-vibe.com/,8142997052,vapevibe@gmail.com,2018-08-17,2020-02-16,Yes,V,CBD,,,
Castle Smoke Shop,1119 Wheeler Ave,,Dunmore,PA,18510,US,,5703417011,castle.smoke1@gmail.com,2018-09-17,,,S,,,,
The Cloud House Vape Lounge,992 5th Ave,,East McKeesport,PA,15035,US,https://the-cloud-house-vape-lounge.business.site/,4126464593,,2018-08-16,2020-02-14,Yes,V,CBD,,,
Ecigs International,221 W Germantown Pike,,East Norriton,PA,19401,US,http://www.ecigg.org/,8886627163,support@ecigg.org,2018-10-21,,,V,,,,
Cigarette Outlet,5126 Milford Rd Suite 800,,East Stroudsburg,PA,18302,US,,5702239900,,2019-08-28,,,S,,,,
Discount Tobacco Outlet & Cigar World,831 Seven Bridges Rd,,East Stroudsburg,PA,18301,US,,5704241671,,2019-10-18,,,S,,,,
Pipe Dreams,37 S Courtland St,,East Stroudsburg,PA,18301,US,,5703695143,pipedreamsgifts@gmail.com,2018-08-06,2019-10-31,Yes,H,CBD,Yes,,
Tobacco & Gift Shop,730 Milford Rd,,East Stroudsburg,PA,18301,US,,5704269074,,2019-11-05,,Yes,S,CBD,Yes,,
Tobacco Stop,2610 Milford Rd #8,,East Stroudsburg,PA,18301,US,,5702238704,,2020-02-28,,,S,,,,
CBD American Shaman York,2480 E Market St,,East York,PA,17402,US,https://cbdamericanshaman.com/,7175773703,shamanofyork@gmail.com,2019-11-11,,Yes,C,CBD,,,
420 CBD Lounge & Cafe,436 Northhampton St,,Easton,PA,18042,US,https://420cbdlounge.com/,4845481408,theteam@420cbdlounge.com,2021-09-17,2021-09-17,Yes,C,CBD,,,
Carrie's Smoke Shop,1303 Northampton St,,Easton,PA,18042,US,,6102521461,,2018-08-06,2019-09-01,Yes,S,CBD,Yes,,
Ismokenvape,3136 William Penn Hwy,,Easton,PA,18045,US,,6104382223,smoke@isnv.info,2021-12-27,,Yes,S,CBD,,,
JS Tobacco & Vapes,2495 Freemansburg Ave Ste 2,,Easton,PA,18042,US,http://www.jstobaccovapes.com/,6104388475,jstobacco.vapes@gmail.com,2018-09-30,2018-10-10,,T,,,,
"Lu-Co Tobacco, Beer & Wine",204 Northampton St,,Easton,PA,18042,US,http://lu-co-tobacco-outlet.business.site/,6102583561,dvdesai@gmail.com,2020-01-05,,,T,,,,
Mindleaf CBD,213 Cattell St,,Easton,PA,18042,US,https://mindleafcbd.com/,6104380626,info@mindleafcbd.com,2021-03-13,,Yes,C,CBD,,,
Mom N Pop CBD And Wellness Shop,312 Town Center Blvd,,Easton,PA,18040,US,https://drbrownscbd.com/,6104382349,raybrownjr3@aol.com,2021-03-12,,Yes,C,CBD,,,
Smokin' Joe's Tobacco Shop,2429 Nazareth Rd,,Easton,PA,18045,US,https://www.gotojoes.com/,6105593880,,2020-03-23,2020-03-23,,T,,,,
Smokin' Lane,2437 Butler St,,Easton,PA,18042,US,,6104381913,,2019-10-17,,,T,,,,
Smooth Roots CBD,2455 Park Ave,,Easton,PA,18045,US,https://smoothroots.co/,6104174077,info@smoothroots.co,2020-07-17,,Yes,C,CBD,,,
The Vaping Oasis,2429 Nazareth Rd 25th St,,Easton,PA,18045,US,https://www.vapingoasis.com/,6103606615,thevapingoasis@yahoo.com,2021-09-07,,Yes,V,CBD,,,
Utopia,404 Northampton St,,Easton,PA,18042,US,,6102537966,,2019-01-01,,Yes,H,CBD,,,
"Your CBD Store - Easton, PA",430 Northampton St,,Easton,PA,18042,US,https://cbdrx4u.com/,4845444771,eastonpa@cbdrx4u.com,2019-09-16,2019-09-16,Yes,C,CBD,,,
Complete Vapors,101 W High St,,Ebensburg,PA,15931,US,https://www.completevapors.com/,8148465975,info@completevapors.com,2018-08-06,2019-12-15,Yes,V,CBD,Yes,,
710 Glass And Vapor,116 Meadville St,,Edinboro,PA,16412,US,,8447108273,,2018-08-17,2018-10-16,Yes,V,CBD,,,
Effortless Vapes,3160 PA-115 Ste 101,,Effort,PA,18330,US,https://www.effortlessvapes.com/,5704848569,effortlessvapes@gmail.com,2018-06-06,2019-06-20,,V,,,,
Tesla's,1638 S Market St,,Elizabethtown,PA,17022,US,,7173618254,teslavaping@gmail.com,2015-02-26,2021-08-30,Yes,V,CBD,Yes,,
TK's Convenient Smoke Shop,18 E High St,,Elizabethtown,PA,17022,US,,7176893099,,2019-08-29,,,S,,,,
Ace Tobacco Town,419 W Cheltenham Ave,,Elkins Park,PA,19027,US,https://olivetreelounge.weebly.com/,2157828055,acetobacco1@gmail.com,2018-06-06,2019-06-10,,S,,,,
J Smoke Shop,425 Township Line Rd,,Elkins Park,PA,19027,US,,2156638400,,2021-09-16,,,T,,,,
Habitual Glass Vape & Skate,505 Lawrence Ave,,Ellwood City,PA,16117,US,,7242010202,habitualglass@gmail.com,2021-01-20,,Yes,H,CBD,,,
Pipers Smoke Shop in Elverson,2510 Ridge Rd,,Elverson,PA,19520,US,http://www.piperssmokeshop.com,4842690476,piperssmokeshop@gmail.com,2018-11-23,,Yes,H,CBD,,,
Emmaus Smoke Shop,1245 Chestnut St Ste 101,,Emmaus,PA,18049,US,,6109653096,,2018-08-06,2019-09-16,Yes,S,CBD,Yes,,
"Your CBD Store - Lehigh County, PA",344 Main St,,Emmaus,PA,18049,US,https://cbdrx4u.com/,6104216195,cbetterdaysinc@gmail.com,2019-09-16,2019-09-16,Yes,C,CBD,,,
Smokers Express,457 N Enola Rd,,Enola,PA,17025,US,http://www.smokersexpress.net/,7177320100,,2020-03-11,,,S,,,,
Smokers Tobacco Shop,33 W Main St,,Ephrata,PA,17522,US,https://smokers-tobacco-shop.business.site/,7177330220,,2020-03-15,,Yes,S,CBD,Yes,,
710 Glass & Vapor Millcreek,3208 Pittsburgh Ave,,Erie,PA,16508,US,,8447108273,,2020-04-09,2020-04-09,Yes,V,CBD,,,
Dees News,1705 State St,,Erie,PA,16501,US,,8144568695,,2019-08-21,,,T,,,,
ERi CBD,3856 Peach St,,Erie,PA,16509,US,https://www.eri-cbd.com/,8147224101,contact@eri-cbd.com,2021-04-25,,Yes,C,CBD,,,
Erie Vapor Cabana,5067 Peach St,,Erie,PA,16509,US,,8148732407,,2014-08-31,2019-05-14,,V,,,,
Farmulated CBD,5800 Peach St,Millcreek Mall,Erie,PA,16565,US,https://www.farmulatedcbd.com/,,info@farmulatedcbd.com,2021-04-25,,Yes,C,CBD,,,
Full Melt Exotic Glass,1648 W 8th St,,Erie,PA,16505,US,https://fullmeltexotics.business.site,8145206749,fullmeltexotics@gmail.com,2019-11-06,2019-11-06,Yes,H,CBD,,,
Hippie and the Hound,2412 Peach St,,Erie,PA,16502,US,http://hippieandthehound.com/,8144030336,hippieandthehound@gmail.com,2018-09-13,2018-10-16,Yes,V,CBD,Yes,,
Ozzys,1212 E 38th St,,Erie,PA,16504,US,,8148254730,,2018-10-28,2019-09-14,Yes,H,CBD,Yes,,
Scoundrels,1216 E 38th St,,Erie,PA,16428,US,,8148254730,,2018-12-11,,,H,,,,
Smoke Buddys Smoke Shop,4504 Peach St,,Erie,PA,16509,US,,8143156619,smokebuddyserie@yahoo.com,2021-01-09,,Yes,S,CBD,Yes,,
Smoker Friendly,1210 W 26th St #5,,Erie,PA,16508,US,http://www.cigarexpress.com/,8144559846,,2018-10-28,2018-10-28,Yes,S,CBD,,,
Smoker Friendly,2663 W 8th St,,Erie,PA,16505,US,,8148337444,,2018-10-28,2018-10-28,Yes,S,CBD,,,
Smoker Friendly,4478 Buffalo Rd,,Erie,PA,16510,US,,8148992447,,2018-10-28,2018-10-28,Yes,S,CBD,,,
Vapor Friendly,2661 W 8th St,,Erie,PA,16505,US,,8148368273,info@klafters.com,2019-08-11,,,V,,,,
Yeti Vape,3311 Liberty St,,Erie,PA,16508,US,http://yetivape.com/,8559384827,info@yetivape.com,2018-08-17,2019-03-29,Yes,V,CBD,,,
"Your CBD Store - Erie, PA",5158 Peach St #100,,Erie,PA,16509,US,https://cbdrx4u.com/,8149205004,eriepa@cbdrx4u.com,2019-09-16,2019-09-16,Yes,C,CBD,,,
Blue Door Vaping,1590 Robinhood Dr,,Etters,PA,17319,US,https://bluedoorvaping.com/,7176202425,bluedoorvaping@gmail.com,2018-01-20,2019-01-22,,V,,,,
Freedom Cigars & Tobacco,116 Newberry Pkwy,,Etters,PA,17319,US,http://freedomcigars.com/,7179388860,etters@freedomcigars.com,2018-12-17,2020-11-30,Yes,S,CBD,Yes,,
Puff Super Value,20 S Hopewell St,,Everett,PA,15537,US,http://puffsv.com/,8146523952,,2020-02-06,,Yes,T,CBD,,,
Wyoming Valley CBD,1701 Wyoming Ave,,Exeter,PA,18643,US,http://www.wyomingvalleycbd.com,5708914279,jonslocum1975@outlook.com,2020-08-04,2020-08-04,Yes,C,CBD,,,
PA Vapor,5652 William Penn Hwy,,Export,PA,15632,US,http://www.pavapor.com/,7245198820,sales@pavapor.com,2016-11-16,2018-10-28,Yes,V,CBD,,,
Frolic of Exton,325 E Lincoln Hwy,,Exton,PA,19341,US,http://www.frolicglass.com/,6103638890,frolicexton@gmail.com,2018-08-06,2019-09-17,Yes,H,CBD,,,
Ace Ventures Smoke Shop,108 Trenton Rd,,Fairless Hills,PA,19030,US,https://ace-ventures-smoke-shop.business.site/,2675833216,,2021-09-12,,Yes,S,CBD,,,
RR Vapes,198 Lincoln Hwy Ste 3,,Fairless Hills,PA,19030,US,https://www.rrvapes.net/,2674954306,rrvapors@yahoo.com,2019-06-24,,Yes,V,CBD,,,
Mega Outlet Cigarette Store,200 Bustleton Pike,,Feasterville-Trevose,PA,19053,US,https://www.megacigaretteoutlet.com/,2154949019,,2021-09-17,2021-09-17,Yes,S,CBD,Yes,,
Smoker's Zone,252 E Street Rd #A,,Feasterville-Trevose,PA,19053,US,http://smokers-zone.com/,2153966666,,2021-09-07,,Yes,S,CBD,,,
Smokers Valley,1806 Brownsville Rd,,Feasterville-Trevose,PA,19053,US,,2677789439,smokersvalleyllc@gmail.com,2019-12-17,2019-12-17,Yes,S,CBD,Yes,,
Deep Six CBD,243 MacDade Blvd,,Folsom,PA,19033,US,https://www.deepsixcbd.com/,6105224554,customerservice@deepsixcbd.com,2021-09-15,,Yes,C,CBD,,,
Vegas Vapes,1009 MacDade Blvd,,Folsom,PA,19033,US,https://vegasvapes.com,4845403114,vegasvapes876@gmail.com,2020-12-12,,Yes,V,CBD,,,
Vape Dragons,119 Welles St,,Forty Fort,PA,18704,US,http://www.vapedragons.com/,5703382904,info@vapedragons.com,2018-08-06,2020-01-16,Yes,V,CBD,Yes,,
Spanky's Tobacco World,1219 Liberty St,,Franklin,PA,16323,US,,8144372427,,2018-08-16,2019-06-16,,S,,,,
"Smokin' Joe's Tobacco Shop, Inc #05",28044 PA-267,,Friendsville,PA,18818,US,http://www.gotojoes.com/,5705532990,,2019-12-11,,,S,,,,
Gettysburg Vapes,102 Chambersburg St,,Gettysburg,PA,17325,US,http://www.gettysburgvapes.com/,7173345152,gettysburgvapes@yahoo.com,2018-08-06,2019-12-22,Yes,V,CBD,,,
Mother Vapors,244 Steinwehr Ave,,Gettysburg,PA,17325,US,,7174208273,mothervapors@gmail.com,2019-07-15,,Yes,V,CBD,,,
Planet RYO Gettysburg,1895 York Rd,,Gettysburg,PA,17325,US,http://www.planetryo.com,7173389300,,2018-12-17,,Yes,S,CBD,Yes,,
Iron City Vapor Lounge,5562 William Flynn Hwy,,Gibsonia,PA,15044,US,http://ironcityvaporlounge.com/,7245024765,contact@ironcityvaporlounge.com,2018-08-06,2019-04-26,Yes,V,CBD,Yes,,
Smoker Friendly,5325 William Flinn Hwy,,Gibsonia,PA,15044,US,http://smokerfriendly.com/,7244499070,,2020-03-05,,,S,,,,
"Your CBD Store - Gibsonia, PA",5321 PA-8,,Gibsonia,PA,15044,US,https://cbdrx4u.com/,8772001629,cbdofpitt@hotmail.com,2019-09-16,2019-09-16,Yes,C,CBD,,,
Liberty Vapor Gilbertsville,1050 E Philadelphia Ave #15,,Gilbertsville,PA,19525,US,https://libertyvapor.net/,4844159120,customerservice@libertyvapor.net,2018-08-06,2019-12-28,,V,,,,
Smokin Joe's Tobacco,37020 PA-14,,Gillett,PA,16925,US,http://www.gotojoes.com/,5705967500,,2019-10-10,,,T,,,,
Smokin' Joe's Tobacco Shop,13658 Molly Pitcher Hwy,,Greencastle,PA,17225,US,http://www.gotojoes.com/,7175976908,customerservice@gotojoes.com,2018-08-16,2019-06-16,,S,,,,
Hi Tech Vapors,114 W Pittsburgh St,,Greensburg,PA,15601,US,,7246910246,hitechvape@yahoo.com,2018-08-06,2019-11-25,Yes,V,CBD,,,
Premier Glass & Vape,1500 Broad St,,Greensburg,PA,15601,US,http://premierglassgreensburg.business.site/,7244107135,premierglassvape@gmail.com,2018-08-06,2019-11-01,Yes,H,CBD,Yes,,
Rick's Tobacco Outlet,5024 US-30 Ste 1,,Greensburg,PA,15601,US,,7248507703,,2019-12-06,,,T,,,,
Rick's Tobacco Outlet,857 S Main St,,Greensburg,PA,15601,US,,7248509350,,2019-12-06,,,T,,,,
Tobacco Village,5256 US-30 Ste 132,,Greensburg,PA,15601,US,http://inwestmoreland.com/tobaccovillage/,7248381090,jim@tobacco-village.com,2018-08-17,2019-01-08,Yes,T,CBD,Yes,,
UIS Vapes Greensburg,121 W Pittsburgh St Ste 3,,Greensburg,PA,15601,US,https://www.uisvapes.com/,7242193766,upinsmokevapors@yahoo.com,2018-08-17,2019-10-24,,V,,,,
Black Bear Hemp Dispensary,106 Garrett Dr,,Grove City,PA,16214,US,https://www.blackbeardispensary.com/,7247486051,,2022-03-21,2022-03-21,Yes,C,CBD,,,
Iron City Vapour Lounge,1911 Leesburg Grove City Rd Ste 1155,,Grove City,PA,16127,US,http://ironcityvaporlounge.com/,7247486054,ironcityvaporlounge@yahoo.com,2019-04-26,,Yes,V,CBD,Yes,,
The Lucky 7 Smoke Shop & Lounge,614 W Main St,,Grove City,PA,16127,US,http://thelucky7smokeshop.com/,7242644778,thelucky7smokeshop@gmail.com,2018-10-23,2018-10-23,Yes,S,CBD,,,
Your CBD Store,26 Pine Grove Village Dr,,Grove City,PA,16127,US,https://cbdrx4u.com,7242357971,grovecity519@cbdrx4u.com,2020-12-06,,Yes,C,CBD,,,
Global Tobacco Outlet,1042 Mountain View Plaza,,Hallstead,PA,18822,US,,5708794221,,2019-11-14,2019-11-14,,S,,,,
Smokin' Joe's Tobacco Shop,800 Hallstead Plaza,,Hallstead,PA,18822,US,http://www.gotojoes.com/,5708798059,customerservice@gotojoes.com,2018-08-16,2019-06-16,,S,,,,
Sabor Vapors,41 S 4th St,,Hamburg,PA,19526,US,http://saborvapors.com/,4846653445,arivera@saborvapors.com,2016-02-15,2019-01-08,Yes,V,CBD,,,
Dabber's Glassware and Smoking Accessories,16 York St,,Hanover,PA,17331,US,https://www.dabberspa.com/,4105966546,,2018-10-31,2018-10-31,,H,,,,
Freedom Cigars & Tobacco Hanover,1055 Carlisle St,,Hanover,PA,17331,US,http://freedomcigars.com/,7176981767,,2018-12-25,2021-01-03,,S,,Yes,,
Infused Naturals,56 Frederick St,,Hanover,PA,17331,US,https://www.infused-naturals.com/,7177975761,infusednaturalsllc@gmail.com,2021-02-11,,Yes,C,CBD,,,
LifeSmoke Vapors,1155 Carlisle St,,Hanover,PA,17331,US,https://shop.lifesmokevapors.com/,8004448271,info@lifesmokevapors.com,2018-09-30,,,V,,,,
Smoker's Outlet,824 York St,,Hanover,PA,17331,US,http://smokersoutletonline.com/,8776033070,customerservice@smokersoutletonline.com,2020-03-10,,Yes,S,CBD,,,
Smokers Express,398 York St Ste 2,,Hanover,PA,17331,US,http://www.smokersexpress.net/,7176460366,,2020-03-11,,,S,,,,
Smokin Joe's,1418 Baltimore St Ste 9,,Hanover,PA,17331,US,http://www.gotojoes.info/,7176302535,,2019-10-10,2019-10-10,,S,,,,
South Hanover Vapes,1446 Baltimore St,,Hanover,PA,17331,US,,7176981702,southhanovervapes@outlook.com,2018-08-16,2020-02-13,Yes,V,CBD,,,
